code	char	count	examples
0A09	路	32	game_dump\DATA\MEMCARD.DAT[3004]: 発電所　Ｂ１Ｆ通路{END} | game_dump\DATA\MEMCARD.DAT[3009]: 発電所　Ｂ２Ｆ通路{END} | game_dump\DATA\MEMCARD.DAT[3012]: アジト　地下通路{END} | game_dump\DATA\MEMCARD.DAT[3013]: アジト　地下通路{END} | game_dump\DATA\MEMCARD.DAT[3015]: アジト　地下搬送路{END}
0A0B	録	10	game_dump\DATA\MEMCARD.DAT[22]: 今回のクリア情報を\nシステム設定ファイルにセーブします\nセーブを行うと今回のクリア情報が\n「ＲＥＣＯＲＤ」に登録されます\n\n\n\n\n\n\nセーブしますか？{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[22]: 『テープレコーダー』\n大型のテープレコーダー\nカセットに所長の声が録音されている{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[23]: 『カセットレコーダー』\nカセットテープ入りのレコーダー\nカセットに所長の声が録音されている{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[24]: 『小型カセットレコーダー』\n小型のテープレコーダー\nカセットに所長の声が録音されている{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[25]: 『ＩＣレコーダー』\n所長の声が録音された\nＩＣ式のレコーダー{END}
0A0C	話	9	game_dump\DATA\SCREVENT\MSG\EV046.DAT[3]: 細かい話は後回しにしましょう\n今やらなきゃいけないことは…{END} | game_dump\DATA\SCREVENT\MSG\EV081.DAT[15]: 話は後だ！{END} | game_dump\DATA\SCREVENT\MSG\EV095.DAT[21]: しかし！あの状態の博土と\n話をする方法があるのか…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[1]: 本当に彼と話すことが可能なのか？{END} | game_dump\DATA\SCREVENT\MSG\EV108.DAT[12]: お前のその話、本当なら…俺にも{END}
0A0D	塵	1	game_dump\DATA\SCREVENT\MSG\EV015.DAT[2]: 悪い予感がする\nこの廃塵には何かある{END}
0A0E	罠	4	game_dump\DATA\SCREVENT\MSG\R17WANA.DAT[6]: 罠を解除中だが……\n前にいないと再び作動するようだ{END} | game_dump\DATA\SCREVENT\MSG\R24WANA.DAT[6]: 罠を解除中だが……\n前にいないと再び作動するようだ{END} | game_dump\DATA\SCREVENT\MSG\R24WANA.DAT[7]: 罠を解除した{END} | game_dump\DATA\SCREVENT\MSG\R24WANA.DAT[9]: 罠はすでに解除されている{END}
0A0F	欠	2	game_dump\DATA\MEMCARD.DAT[3022]: 欠番{END} | game_dump\DATA\SCREVENT\MSG\MEMCARD.DAT[3022]: 欠番{END}
0A12	陰	4	game_dump\DATA\SCREVENT\MSG\K_FILE.DAT[29]: 物陰に何か置いてある…{END} | game_dump\DATA\SCREVENT\MSG\R05A.DAT[1]: 物陰に何か隠してある…{END} | game_dump\DATA\SCREVENT\MSG\R17C.DAT[9]: ビンの陰に何か置いてある…{END} | game_dump\DATA\SCREVENT\MSG\R19B.DAT[5]: 物陰に何か置いてある…{END}
0A15	葉	1	game_dump\DATA\SCREVENT\MSG\EV056.DAT[24]: お前の望みは何ひとつ葉わない！{END}
0A16	技	15	game_dump\DATA\MENU\STATUS_MSG.DAT[0]: 操作\nＬ１ボタン（チャージ）＋パンチ\nチャージ麗１〜５０％の必殺技{END} | game_dump\DATA\MENU\STATUS_MSG.DAT[1]: 操作\nＬ１ボタン（チャージ）＋キック\nチャージ麗１〜５０％の必殺技{END} | game_dump\DATA\MENU\STATUS_MSG.DAT[2]: 操作\nＬ１ボタン（チャージ）＋パンチ\nチャージ麗５１〜１００％の必殺技{END} | game_dump\DATA\MENU\STATUS_MSG.DAT[3]: 操作\nＬ１ボタン（チャージ）＋キック\nチャージ麗５１〜１００％の必殺技{END} | game_dump\DATA\MENU\STATUS_MSG.DAT[4]: 破壊力\nＬ１ボタン（チャージ）で強化される\n必殺技の破壊力をテストせよ{END}
0A17	義	5	game_dump\DATA\SCREVENT\MSG\EV092.DAT[1]: だが、この世に悪のある限り…\n正義の系譜に終りは無い！{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[12]: 闇を打ち砕く、正義の力だ！{END} | game_dump\DATA\SCREVENT\MSG\EV100.DAT[4]: 正義の系譜に終りは無いんだ！{END} | game_dump\DATA\SCREVENT\MSG\EV103.DAT[4]: 正義の系譜に終りは無いんだ！{END} | game_dump\DATA\SCREVENT\MSG\EV111.DAT[11]: 俺の歩みに終りはない\n正義という道に…{END}
0A19	君	9	game_dump\DATA\SCREVENT\MSG\EV024.DAT[0]: ライダーマン…いや結城丈二\n君は…田所博土を知っているのか？{END} | game_dump\DATA\SCREVENT\MSG\EV024.DAT[2]: やはり…あの写真に写っていたのは\n君か…教えてくれ。博土は一体何者なんだ？{END} | game_dump\DATA\SCREVENT\MSG\EV024.DAT[8]: 何？どういう事だ？\n…結城、君は何を知っている！？{END} | game_dump\DATA\SCREVENT\MSG\EV044.DAT[1]: 私は仮面ライダー。君は？{END} | game_dump\DATA\SCREVENT\MSG\EV045.DAT[4]: 私は仮面ライダー。君は？{END}
0A1A	形	1	game_dump\DATA\SCREVENT\MSG\R22D.DAT[11]: 文字は象形文字のようで\n読むことができない{END}
0A1C	経	1	game_dump\DATA\SCREVENT\MSG\EV089.DAT[4]: 長き時を経て、我は目覚めた…{END}
0A1D	計	58	game_dump\DATA\MEMCARD.DAT[3021]: アジト　作戦計画室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[212]: アジト　作戦計画室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[213]: アジト　作戦計画室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[1222]: アジト　作戦計画室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[1223]: アジト　作戦計画室{END}
0A1E	撃	1	game_dump\DATA\SCREVENT\MSG\EV048.DAT[56]: それを迎え撃つ仮面ライダー\n１号、Ｖ３、ＢＬＡＣＫ、アギト{END}
0A1F	結	12	game_dump\DATA\SCREVENT\MSG\EV005.DAT[1]: アンノウンとの戦闘終結から３ケ月後{END} | game_dump\DATA\SCREVENT\MSG\EV024.DAT[0]: ライダーマン…いや結城丈二\n君は…田所博土を知っているのか？{END} | game_dump\DATA\SCREVENT\MSG\EV024.DAT[8]: 何？どういう事だ？\n…結城、君は何を知っている！？{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[4]: 結城…君と博土とは…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[12]: …その声は…丈二…結城丈二か{END}
0A20	月	11	game_dump\DATA\SCREVENT\MSG\EV001.DAT[2]: １９７２年　１１月　採石場　{END} | game_dump\DATA\SCREVENT\MSG\EV001.DAT[3]: １９７２年　１月　採石場　{END} | game_dump\DATA\SCREVENT\MSG\EV005.DAT[0]: ２００４年４月　発電所　エントランス{END} | game_dump\DATA\SCREVENT\MSG\EV005.DAT[1]: アンノウンとの戦闘終結から３ケ月後{END} | game_dump\DATA\SCREVENT\MSG\EV014.DAT[0]: １９７２年１１月　発電所{END}
0A21	研	29	game_dump\DATA\SCREVENT\MSG\EV024.DAT[3]: 博土の研究は、遺伝子の合成に\nよる究極の人工生命体の生成…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[14]: …私は、どうしても研究を…\n夢を実現したかった…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[43]: 私の研究…人工生命体との融合は人頬を\n助け進化させてゆくためのものだった…{END} | game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[11]: ファイル『研究結果テープの整理』を\n入手した{END} | game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[18]: ファイル『研究レポート』を\n入手した{END}
0A28	賛	1	game_dump\DATA\SCREVENT\MSG\EV111.DAT[8]: 光…人々の貫賛…を浴びる事のない戦い{END}
0A29	首	1	game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[28]: ファイル『ショッカー首領よりの指示書』を\n入手した{END}
0A32	非	1	game_dump\DATA\SCREVENT\MSG\EV048.DAT[18]: その「肉体」…非力すぎる…{END}
0A3A	訳	1	game_dump\DATA\SCREVENT\MSG\EV048.DAT[49]: 僕らは１人きりな訳じゃない{END}
0A3C	領	1	game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[28]: ファイル『ショッカー首領よりの指示書』を\n入手した{END}
0A45	系	3	game_dump\DATA\SCREVENT\MSG\EV092.DAT[1]: だが、この世に悪のある限り…\n正義の系譜に終りは無い！{END} | game_dump\DATA\SCREVENT\MSG\EV100.DAT[4]: 正義の系譜に終りは無いんだ！{END} | game_dump\DATA\SCREVENT\MSG\EV103.DAT[4]: 正義の系譜に終りは無いんだ！{END}
0A46	譜	3	game_dump\DATA\SCREVENT\MSG\EV092.DAT[1]: だが、この世に悪のある限り…\n正義の系譜に終りは無い！{END} | game_dump\DATA\SCREVENT\MSG\EV100.DAT[4]: 正義の系譜に終りは無いんだ！{END} | game_dump\DATA\SCREVENT\MSG\EV103.DAT[4]: 正義の系譜に終りは無いんだ！{END}
0A48	隼	1	game_dump\DATA\SCREVENT\MSG\EV056.DAT[25]: むぅ…おのれ一文字隼人…やれっ！{END}
0A4C	太	1	game_dump\DATA\SCREVENT\MSG\R18C.DAT[0]: 奇妙な装置だ\nボンベから太いパイプがのびている…{END}
0A4E	軍	9	game_dump\DATA\SCREVENT\MSG\EV042.DAT[5]: その住人となる我々、怪人軍団の前には{END} | game_dump\DATA\SCREVENT\MSG\EV042.DAT[7]: 怪人軍団！？{END} | game_dump\DATA\SCREVENT\MSG\EV048.DAT[54]: 蘇った怪人軍団\nその背後にうごめく強大な敵{END} | game_dump\DATA\SCREVENT\MSG\EV053.DAT[3]: ブラック将軍！{END} | game_dump\DATA\SCREVENT\MSG\EV076.DAT[9]: 実験は成功だ。今はわずかだが\nやがて全ての素体が怪人軍団となるのだ{END}
0A4F	佐	2	game_dump\DATA\SCREVENT\MSG\EV056.DAT[2]: 俺の名はゾル大佐{END} | game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[41]: ファイル『ゾル大佐の作戦計画書』を\n入手した{END}
0A50	蜂	2	game_dump\DATA\SCREVENT\MSG\EV042.DAT[2]: 蜂女！ここで何を企んでいる！{END} | game_dump\DATA\SCREVENT\MSG\K_FILE.DAT[27]: 怪人ファイル『蜂女』\nを入手した{END}
0B00	狼	1	game_dump\DATA\SCREVENT\MSG\R18A.DAT[0]: 奇妙な装置だ…\n狼のマークがかかれている{END}
0B02	打	5	game_dump\DATA\SCREVENT\MSG\EV002.DAT[5]: ドクガンダー、何度再生しようと\nお前たちの野望はオレが打ち砕く！{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[12]: 闇を打ち砕く、正義の力だ！{END} | game_dump\DATA\SCREVENT\MSG\R01A.DAT[15]: 打ち合わせに使うのだろうか……{END} | game_dump\DATA\SCREVENT\MSG\R01B.DAT[15]: 打ち合わせに使うのだろうか……{END} | game_dump\DATA\SCREVENT\MSG\R01C.DAT[15]: 打ち合わせに使うのだろうか……{END}
0B03	砕	2	game_dump\DATA\SCREVENT\MSG\EV002.DAT[5]: ドクガンダー、何度再生しようと\nお前たちの野望はオレが打ち砕く！{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[12]: 闇を打ち砕く、正義の力だ！{END}
0B07	蛆	1	game_dump\DATA\SCREVENT\MSG\K_FILE.DAT[21]: 怪人ファイル『蛆蛛男』\nを入手した{END}
0B08	蛛	1	game_dump\DATA\SCREVENT\MSG\K_FILE.DAT[21]: 怪人ファイル『蛆蛛男』\nを入手した{END}
0B0B	剣	2	game_dump\DATA\SCREVENT\MSG\EV091.DAT[5]: この剣は…サタンサーベル！{END} | game_dump\DATA\SCREVENT\MSG\EV091.DAT[18]: …その剣…サタンサーベル…創世王の証\n…お前がもう１人の世紀王だな…{END}
0B0D	勘	1	game_dump\DATA\SCREVENT\MSG\EV091.DAT[7]: 勘違いするな{END}
0B0E	敵	3	game_dump\DATA\SCREVENT\MSG\EV048.DAT[33]: 何か手はあるはず、まずは目の前の敵\n全時代の計画を潰すのが先決だ{END} | game_dump\DATA\SCREVENT\MSG\EV048.DAT[54]: 蘇った怪人軍団\nその背後にうごめく強大な敵{END} | game_dump\DATA\SCREVENT\MSG\EV091.DAT[10]: …キングストーンを狙う者は\n俺にとっても敵…ただそれだけだ{END}
0B0F	期	2	game_dump\DATA\MENU\CONFIG_MSG.DAT[800]: すべての環境を初期設定に戻します{END} | game_dump\DATA\SCREVENT\MSG\EV091.DAT[13]: 次期創世王の座をかけた戦いは、俺と…\nお前だけのもの、誰にも邪魔はさせん！{END}
0B10	座	1	game_dump\DATA\SCREVENT\MSG\EV091.DAT[13]: 次期創世王の座をかけた戦いは、俺と…\nお前だけのもの、誰にも邪魔はさせん！{END}
0B14	愛	2	game_dump\DATA\SCREVENT\MSG\EV096.DAT[5]: 博土は俺に、科学者としてだけではない\n愛情も注いでくれた{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[1]: 他愛もない…それで世紀王とは笑わせる\nこの力…我こそが創世王に相応しい…{END}
0B15	注	2	game_dump\DATA\SCREVENT\MSG\EV056.DAT[14]: この完全な肉体全てに\n生体改造ビールスを注入すればいいのだ{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[5]: 博土は俺に、科学者としてだけではない\n愛情も注いでくれた{END}
0B16	孤	2	game_dump\DATA\SCREVENT\MSG\EV048.DAT[6]: そうか！ここは孤立した変異空間なんだ{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[6]: …孤児だった俺はそんな博土を\n父のようにも思っていた…{END}
0B17	児	1	game_dump\DATA\SCREVENT\MSG\EV096.DAT[6]: …孤児だった俺はそんな博土を\n父のようにも思っていた…{END}
0B18	父	1	game_dump\DATA\SCREVENT\MSG\EV096.DAT[6]: …孤児だった俺はそんな博土を\n父のようにも思っていた…{END}
0B19	悔	1	game_dump\DATA\SCREVENT\MSG\EV042.DAT[13]: この悔しさをね！！{END}
0B1A	魂	1	game_dump\DATA\SCREVENT\MSG\EV096.DAT[15]: その為なら魂を売っても\nかまわないと思っていた…{END}
0B1B	売	5	game_dump\DATA\SCREVENT\MSG\EV096.DAT[15]: その為なら魂を売っても\nかまわないと思っていた…{END} | game_dump\DATA\SCREVENT\MSG\R01A.DAT[14]: 全て売り切れのようだ{END} | game_dump\DATA\SCREVENT\MSG\R01B.DAT[14]: 全て売り切れのようだ{END} | game_dump\DATA\SCREVENT\MSG\R01C.DAT[14]: 全て売り切れのようだ{END} | game_dump\DATA\SCREVENT\MSG\R01D.DAT[14]: 全て売り切れのようだ{END}
0B1C	噂	1	game_dump\DATA\SCREVENT\MSG\EV096.DAT[20]: もう１人…そこにいるのは…\n君が噂に聞いた…仮面ライダーだな{END}
0B1D	覚	5	game_dump\DATA\SCREVENT\MSG\EV056.DAT[7]: 不完全な人間どもにその資覚を\n求める事など、そもそも間違いなのだ{END} | game_dump\DATA\SCREVENT\MSG\EV056.DAT[8]: ならば、完全な資覚を持った\n肉体を造るまでの事{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[24]: 装置の存在する時代の間で\n物覚を転送する事が出来る{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[25]: ただ転移可能なのは物覚…\n生身では無い身体を持つ者だけだろう…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[28]: だが、この空間が…あいつが消滅すれば\nその物覚はまた元の時代へと戻される…{END}
0B1E	憶	3	game_dump\DATA\SCREVENT\MSG\EV096.DAT[30]: この空間での記憶は全て\n消失するかも知れん…それでも…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[31]: 邪眼を止められるなら、ここでの記憶…\n悪と戦った記憶など惜しくは無い！{END}
0B1F	惜	1	game_dump\DATA\SCREVENT\MSG\EV096.DAT[31]: 邪眼を止められるなら、ここでの記憶…\n悪と戦った記憶など惜しくは無い！{END}
0B20	犯	2	game_dump\DATA\SCREVENT\MSG\EV096.DAT[37]: 犯した過ちの全てを…それに、\nもう人間には…戻る事は出来ない…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[48]: 私の為にこの空間を消してくれ…\nお前は同じ過ちを犯すな…{END}
0B21	顔	1	game_dump\DATA\SCREVENT\MSG\EV096.DAT[40]: …もう一度、お前の顔が見たかったよ…{END}
0B22	歪	2	game_dump\DATA\SCREVENT\MSG\EV096.DAT[45]: そこに人として、科学者としての歪みが\n生じてしまった。この空間のように…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[47]: 私の過ちから出来たこの空間が、\n人頬の未来を歪ませてしまうのなら…{END}
0B23	笑	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[1]: 他愛もない…それで世紀王とは笑わせる\nこの力…我こそが創世王に相応しい…{END}
0B24	負	2	game_dump\DATA\SCREVENT\MSG\EV097.DAT[2]: く…負けるわけには…いかないんだ{END} | game_dump\DATA\SCREVENT\MSG\EV110.DAT[8]: 悪と戦うのに必要なのは力じゃない\n悪に負けない心の強さだ！{END}
0B25	宿	3	game_dump\DATA\SCREVENT\MSG\EV084.DAT[7]: だが、我が世界に\n忌まわしき力を宿す人頬は…必要ない…{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[3]: 出来損ないの人頬どもが忌まわしき\n光の力を宿したとしても…{END} | game_dump\DATA\SCREVENT\MSG\EV101.DAT[3]: それが今や貧弱な人頬に宿るだけの力…{END}
0B26	勝	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[4]: 闇の支配者である我には勝てん…\n死ぬがいい！！{END}
0B27	恐	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[9]: お前の恐れる光の力を秘めている{END}
0B28	秘	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[9]: お前の恐れる光の力を秘めている{END}
0B29	馬	3	game_dump\DATA\SCREVENT\MSG\EV076.DAT[5]: ハハハハ…馬鹿め\n性乗りもなく、また現れたな{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[10]: うぐぅ…そんな…馬鹿な…{END} | game_dump\DATA\SCREVENT\MSG\EV122.DAT[5]: ハハハハ…馬鹿め\n性乗りもなく、また現れたな{END}
0B2A	鹿	3	game_dump\DATA\SCREVENT\MSG\EV076.DAT[5]: ハハハハ…馬鹿め\n性乗りもなく、また現れたな{END} | game_dump\DATA\SCREVENT\MSG\EV097.DAT[10]: うぐぅ…そんな…馬鹿な…{END} | game_dump\DATA\SCREVENT\MSG\EV122.DAT[5]: ハハハハ…馬鹿め\n性乗りもなく、また現れたな{END}
0B2B	集	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[14]: 我々の力を１つに集め、奴を倒すんだ！{END}
0B2C	匹	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[15]: 貴様らなど…１匹づつ捻り潰してくれるわ！{END}
0B2D	捻	1	game_dump\DATA\SCREVENT\MSG\EV097.DAT[15]: 貴様らなど…１匹づつ捻り潰してくれるわ！{END}
